106,13.7,0,0
107,13.7,0,0
108,13.7,0,0
109,13.7,0,0
110,13.7,0,0
111,13.7,0,0
112,13.7,0,0
113,13.7,0,0
114,13.7,0,0
115,12.7,0,0
116,13.7,0,0
117,13.7,0,0
118,13.7,0,0
119,13.7,0,0
120,13.7,0,0
121,13.7,0,0
122,13.7,0,0
123,13.7,0,0
124,13.7,0,0
125,13.7,0,0
126,13.7,0,0
127,13.7,0,0
128,13.7,0,0
129,13.7,0,0
130,13.7,0,0
131,13.7,0,0
132,13.7,0,0
133,13.7,0,0
134,13.7,0,1.9
135,13.7,0,0
136,13.7,0,0
137,13.7,0,0
138,13.7,0,0
139,13.7,0,0
140,13.7,0,0
141,13.7,0,0
142,13.7,0,0
143,13.7,0,0
144,13.7,0,0
145,13.7,0,0
146,13.7,0,0
147,13.7,0,0
148,13.7,0,1.9
149,13.7,0,0
150,13.7,0,0
151,13.7,0,0
152,13.7,0,1.9
153,13.7,0,0
154,13.7,0,0
155,13.7,0,0
156,13.7,0,0
157,13.7,0,0
158,13.7,0,0
159,13.7,0,0
160,13.7,0,0
161,13.7,0,0
162,13.7,0,0
163,13.7,0,0
164,13.7,0,0
165,13.7,0,0
166,13.7,0,0
167,13.7,0,0
168,13.7,0,0
169,13.7,0,0
170,13.7,0,0
171,13.7,0,0
172,13.7,0,0
173,13.7,0,0
174,13.7,0,0
175,13.7,0,1.9
176,13.7,0,0
177,13.7,0,0
178,13.7,0,0
179,13.7,0,0
180,13.7,0,0
181,13.7,0,0
182,13.7,0,0
183,13.7,0,0
184,13.7,0,1.9
185,13.7,0,0
186,13.7,0,0
187,13.7,0,0
188,13.7,0,0
189,13.7,0,0
190,13.7,0,0
191,13.7,0,0
192,13.7,0,0
193,13.7,0,0
194,12.7,0,0
195,13.7,0,0
196,13.7,0,0
197,13.7,0,0
198,13.7,0,0
199,13.7,0,0
200,13.7,0,0
201,13.7,0,0
202,13.7,0,0
203,13.7,0,0
204,13.7,0,0
205,13.7,0,0
206,13.7,0,0
207,12.7,0,0
208,11.7,0,0
209,9.8,4.3,0
210,6.8,5.8,0
211,4.9,8.7,0
212,3.9,8.7,0
213,3.9,8.7,0
214,4.9,8.7,0
215,7.8,7.2,0
216,9.8,4.3,0
217,11.7,0,0
218,12.7,0,0
219,13.7,0,0
220,13.7,0,0
221,13.7,0,0
222,13.7,0,0
223,12.7,0,0
224,12.7,0,0
225,12.7,0,1.9
226,12.7,0,1.9
227,13.7,0,1.9
228,13.7,0,1.9
229,13.7,0,1.9
230,13.7,0,1.9
231,13.7,0,1.9
232,13.7,0,1.9
233,13.7,0,1.9
234,13.7,0,1.9
235,13.7,0,1.9
236,13.7,0,2.9
237,13.7,0,1.9
238,13.7,0,2.9
239,13.7,0,2.9
240,13.7,0,1.9
241,15.6,-1.4,2.9
242,16.6,-2.9,1.9
243,19.5,-4.3,1.9
